debugj3KC6:debugnFtHi,2,1554061198992,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""flankerInstructions/instruct-1.html""]}"
debugj3KC6:debugnFtHi,3,1554061201438,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 2445, ""phase"": ""INSTRUCTIONS"", ""template"": ""flankerInstructions/instruct-1.html""}"
debugj3KC6:debugnFtHi,4,1554061232933,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""flankerInstructions/instruct-1.html""]}"
debugj3KC6:debugnFtHi,5,1554061235755,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 2820, ""phase"": ""INSTRUCTIONS"", ""template"": ""flankerInstructions/instruct-1.html""}"
debugj3KC6:debugnFtHi,6,1554062195064,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""flankerInstructions/instruct-1.html""]}"
debugj3KC6:debugnFtHi,7,1554062205216,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 10149, ""phase"": ""INSTRUCTIONS"", ""template"": ""flankerInstructions/instruct-1.html""}"
debugj3KC6:debugnFtHi,8,1554063124741,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""flankerInstructions/instruct-1.html""]}"
debugj3KC6:debugnFtHi,9,1554063126855,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 2112, ""phase"": ""INSTRUCTIONS"", ""template"": ""flankerInstructions/instruct-1.html""}"
debugj3KC6:debugnFtHi,10,1554063668770,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""flankerInstructions/instruct-1.html""]}"
debugj3KC6:debugnFtHi,11,1554063669995,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1222, ""phase"": ""INSTRUCTIONS"", ""template"": ""flankerInstructions/instruct-1.html""}"
debugj3KC6:debugnFtHi,12,1554063684130,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""flankerInstructions/instruct-1.html""]}"
debugj3KC6:debugnFtHi,13,1554063685242,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1110, ""phase"": ""INSTRUCTIONS"", ""template"": ""flankerInstructions/instruct-1.html""}"
debugj3KC6:debugnFtHi,14,1554065048773,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""flankerInstructions/instruct-1.html""]}"
debugj3KC6:debugnFtHi,15,1554065049911,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1137, ""phase"": ""INSTRUCTIONS"", ""template"": ""flankerInstructions/instruct-1.html""}"
debugj3KC6:debugnFtHi,16,1554065094666,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""flankerInstructions/instruct-1.html""]}"
